# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1334.0000 M36 612761 1 274.0000 p2 p40 295 N p2->p40
1832.0000 M46 636051 2 454.0000 p4 p40 292 N p4->p50->p40
2174.0000 M40 572441 7 990.0000 p47 p64 283 N p47->p17->p50->p4->p9->p80->p40->p64
2747.0000 M12 545086 14 2402.0000 p57 p19 259 N p57->p42->p83->p22->p34->p65->p24->p84->p52->p62->p23->p7->p92->p12->p19
2968.0000 M45 506581 13 1623.0000 p69 p11 272 N p69->p42->p4->p62->p74->p24->p7->p52->p19->p23->p12->p8->p73->p11
3006.0000 M80 626408 4 617.0000 p3 p71 289 N p3->p82->p36->p57->p71
3261.0000 M68 649807 22 1234.0000 p4 p96 279 N p4->p69->p59->p7->p74->p33->p58->p2->p57->p38->p16->p31->p34->p73->p23->p13->p92->p8->p72->p11->p95->p71->p96
4134.0000 M125 524397 5 396.0000 p81 p56 293 N p81->p79->p63->p94->p66->p56
4341.0000 M65 628836 13 2395.0000 p24 p77 260 N p24->p84->p52->p62->p23->p7->p92->p12->p19->p35->p51->p1->p66->p77
4342.0000 M126 736330 1 571.0000 p43 p65 290 N p43->p65
4353.0000 M100 971584 2 1361.0000 p45 p30 277 N p45->p25->p30
4597.0000 M58 837610 13 2858.0000 p52 p45 252 N p52->p65->p77->p47->p89->p25->p55->p21->p30->p15->p16->p32->p93->p45
4760.0000 M131 880310 4 843.0000 p78 p5 285 N p78->p9->p10->p46->p5
5196.0000 M144 674617 6 902.0000 p17 p46 284 N p17->p4->p42->p73->p70->p1->p46
5225.0000 M85 821486 9 2690.0000 p70 p59 255 N p70->p40->p9->p34->p57->p33->p11->p79->p81->p59
5420.0000 M134 871376 6 1418.0000 p58 p31 276 N p58->p32->p7->p48->p69->p41->p31
5458.0000 M11 562047 22 5138.0000 p26 p79 214 N p26->p46->p47->p25->p1->p84->p55->p77->p44->p53->p7->p89->p16->p40->p15->p93->p58->p21->p51->p32->p74->p71->p79
5536.0000 M66 762094 11 3561.0000 p35 p76 240 N p35->p74->p65->p56->p28->p94->p89->p11->p32->p80->p34->p76
5695.0000 M138 794114 10 1580.0000 p53 p86 273 N p53->p93->p21->p58->p51->p32->p11->p71->p80->p34->p86
5785.0000 M17 790517 14 5287.0000 p53 p22 211 N p53->p39->p33->p97->p74->p19->p75->p71->p31->p44->p90->p88->p50->p95->p22
5876.0000 M16 875016 13 5412.0000 p73 p0 209 N p73->p84->p5->p50->p51->p49->p78->p27->p83->p4->p87->p24->p72->p0
5925.0000 M198 611919 1 24.0000 p26 p41 299 N p26->p41
6090.0000 M150 781785 12 1622.0000 p6 p79 272 N p6->p65->p2->p84->p95->p44->p1->p74->p39->p49->p62->p87->p79
6115.0000 M141 527742 4 1910.0000 p67 p17 268 N p67->p82->p73->p14->p17
6218.0000 M106 967044 17 3051.0000 p9 p89 249 N p9->p33->p63->p13->p68->p11->p66->p59->p82->p96->p18->p81->p67->p71->p4->p86->p15->p89
6400.0000 M102 825032 17 3344.0000 p64 p88 244 N p64->p98->p43->p65->p28->p56->p6->p74->p89->p80->p79->p32->p34->p76->p33->p44->p53->p88
6493.0000 M37 737538 20 5401.0000 p85 p30 209 N p85->p82->p32->p52->p71->p92->p47->p77->p1->p29->p76->p12->p20->p39->p95->p22->p87->p65->p74->p41->p30
6674.0000 M95 563385 22 3822.0000 p16 p85 236 N p16->p81->p40->p1->p93->p77->p51->p89->p66->p58->p68->p32->p11->p71->p80->p34->p76->p33->p15->p28->p4->p44->p85
6862.0000 M59 720977 15 5093.0000 p89 p82 215 N p89->p56->p29->p65->p74->p19->p68->p5->p2->p85->p33->p96->p72->p45->p92->p82
6941.0000 M76 892737 8 4669.0000 p67 p98 222 N p67->p86->p73->p23->p92->p11->p99->p37->p98
6967.0000 M195 737647 19 1161.0000 p50 p71 280 N p50->p39->p49->p65->p87->p74->p22->p62->p9->p72->p19->p24->p53->p27->p80->p89->p92->p96->p99->p71
7077.0000 M130 807078 10 3188.0000 p15 p44 246 N p15->p52->p32->p58->p40->p69->p29->p12->p22->p38->p44
7215.0000 M19 580040 12 6658.0000 p53 p79 189 N p53->p39->p33->p97->p75->p69->p88->p0->p90->p48->p78->p94->p79
7324.0000 M163 755220 25 2472.0000 p95 p46 258 N p95->p2->p65->p75->p84->p22->p87->p49->p50->p39->p62->p88->p79->p9->p11->p24->p37->p27->p19->p53->p92->p80->p96->p41->p94->p46
7326.0000 M184 753114 9 1849.0000 p81 p24 269 N p81->p67->p71->p4->p28->p89->p87->p88->p15->p24
7530.0000 M57 601479 12 5823.0000 p72 p81 202 N p72->p48->p55->p31->p64->p9->p68->p33->p66->p13->p18->p57->p81
7612.0000 M88 607095 30 4983.0000 p34 p7 216 N p34->p31->p24->p37->p8->p13->p12->p11->p95->p73->p67->p23->p43->p96->p92->p51->p59->p72->p79->p71->p94->p35->p54->p6->p98->p97->p36->p1->p4->p25->p7
7850.0000 M21 519301 36 7241.0000 p45 p27 179 N p45->p35->p98->p82->p92->p47->p77->p65->p29->p25->p81->p84->p46->p55->p1->p44->p53->p7->p89->p16->p40->p21->p93->p15->p58->p51->p32->p66->p5->p2->p85->p33->p34->p52->p4->p43->p27
7966.0000 M209 588607 7 1747.0000 p2 p7 270 N p2->p33->p52->p34->p55->p4->p1->p7
8106.0000 M63 895682 44 6216.0000 p4 p46 196 N p4->p42->p2->p58->p33->p38->p57->p31->p16->p37->p34->p73->p23->p13->p92->p8->p72->p11->p95->p71->p67->p88->p79->p9->p94->p81->p78->p63->p5->p84->p65->p49->p39->p62->p87->p80->p50->p53->p27->p89->p99->p45->p41->p48->p46
8209.0000 M183 951280 12 2757.0000 p66 p47 254 N p66->p85->p68->p52->p2->p55->p21->p57->p43->p4->p42->p73->p47
8351.0000 M160 795734 16 3580.0000 p79 p45 240 N p79->p81->p59->p67->p71->p4->p28->p89->p88->p5->p10->p15->p95->p32->p29->p91->p45
8443.0000 M158 640674 12 3731.0000 p45 p90 237 N p45->p51->p1->p4->p34->p47->p81->p55->p61->p69->p23->p43->p90
8457.0000 M246 828591 12 1134.0000 p94 p32 281 N p94->p67->p51->p95->p70->p29->p14->p20->p36->p83->p6->p62->p32
8650.0000 M247 562721 11 1299.0000 p10 p31 278 N p10->p24->p56->p84->p87->p18->p9->p86->p72->p60->p4->p31
8837.0000 M122 809157 22 5191.0000 p81 p60 213 N p81->p79->p63->p94->p66->p1->p68->p77->p67->p11->p28->p80->p6->p4->p3->p86->p87->p18->p9->p72->p57->p8->p60
8870.0000 M228 864200 12 2092.0000 p36 p41 265 N p36->p92->p67->p98->p70->p20->p14->p83->p6->p32->p64->p2->p41
8985.0000 M219 884481 17 2478.0000 p87 p19 258 N p87->p71->p8->p73->p24->p46->p92->p36->p67->p98->p70->p20->p6->p83->p32->p64->p91->p19
9008.0000 M260 541494 14 1278.0000 p41 p25 278 N p41->p91->p6->p20->p45->p32->p65->p70->p2->p83->p12->p17->p64->p58->p25
9053.0000 M14 720934 40 8648.0000 p9 p37 155 N p9->p5->p94->p25->p73->p6->p64->p16->p84->p50->p8->p91->p7->p4->p49->p11->p95->p43->p31->p51->p38->p79->p12->p61->p24->p92->p72->p2->p35->p22->p88->p87->p0->p65->p40->p48->p41->p46->p67->p17->p37
9129.0000 M275 672560 14 972.0000 p95 p25 283 N p95->p35->p58->p45->p12->p29->p50->p62->p75->p65->p86->p64->p76->p41->p25
9511.0000 M7 612010 36 9308.0000 p24 p42 144 N p24->p76->p52->p41->p21->p71->p85->p81->p32->p90->p45->p18->p47->p89->p25->p55->p15->p16->p58->p66->p5->p2->p33->p51->p22->p74->p43->p57->p88->p4->p56->p31->p10->p28->p72->p78->p42
9531.0000 M71 769870 18 7405.0000 p98 p0 176 N p98->p89->p81->p77->p1->p29->p20->p64->p30->p61->p25->p47->p13->p23->p90->p66->p55->p34->p0
9626.0000 M314 513483 6 312.0000 p77 p15 294 N p77->p92->p76->p82->p39->p98->p15
9965.0000 M316 874593 9 596.0000 p92 p27 290 N p92->p46->p98->p39->p80->p15->p8->p35->p33->p27
10092.0000 M253 908672 17 2571.0000 p50 p80 257 N p50->p49->p2->p20->p17->p12->p6->p64->p58->p41->p83->p25->p90->p77->p35->p70->p23->p80
10234.0000 M176 579901 22 4988.0000 p76 p72 216 N p76->p62->p86->p74->p10->p82->p58->p73->p50->p46->p8->p12->p70->p28->p77->p99->p87->p47->p20->p44->p37->p3->p72
10294.0000 M258 703695 20 2620.0000 p33 p3 256 N p33->p31->p81->p55->p61->p69->p23->p88->p73->p56->p38->p90->p72->p78->p4->p42->p10->p99->p94->p13->p3
10295.0000 M205 831486 21 4188.0000 p54 p25 230 N p54->p34->p2->p57->p55->p21->p81->p60->p43->p31->p39->p56->p33->p22->p52->p61->p90->p10->p27->p49->p9->p25
10351.0000 M107 751567 22 7150.0000 p58 p63 180 N p58->p32->p40->p69->p29->p12->p78->p25->p1->p33->p31->p81->p55->p61->p23->p88->p73->p56->p52->p13->p38->p54->p63
10387.0000 M287 866307 7 1887.0000 p19 p27 268 N p19->p37->p11->p91->p53->p8->p39->p27
10397.0000 M332 507129 3 552.0000 p53 p78 290 N p53->p8->p39->p78
10452.0000 M117 500166 24 6948.0000 p68 p52 184 N p68->p33->p66->p13->p62->p21->p96->p45->p12->p73->p24->p46->p92->p36->p84->p28->p70->p77->p99->p87->p44->p20->p81->p86->p52
10512.0000 M334 996432 4 604.0000 p61 p84 289 N p61->p60->p82->p28->p84
10709.0000 M238 626897 13 3639.0000 p68 p49 239 N p68->p7->p93->p77->p70->p74->p42->p61->p82->p85->p60->p33->p26->p49
11114.0000 M72 625366 21 8960.0000 p43 p60 150 N p43->p59->p95->p58->p32->p7->p48->p69->p41->p40->p31->p29->p90->p12->p26->p64->p37->p19->p91->p53->p8->p60
11114.0000 M311 781422 11 1891.0000 p35 p72 268 N p35->p29->p67->p23->p77->p95->p70->p62->p46->p12->p80->p72
11128.0000 M297 779063 31 2334.0000 p83 p45 261 N p83->p2->p6->p64->p17->p12->p41->p18->p25->p58->p47->p67->p50->p46->p37->p44->p56->p82->p57->p15->p92->p80->p76->p98->p19->p39->p78->p27->p7->p85->p36->p45
11238.0000 M166 766358 21 6298.0000 p2 p9 195 N p2->p76->p86->p70->p8->p37->p10->p82->p49->p46->p58->p14->p50->p77->p12->p92->p98->p95->p22->p62->p65->p9
11359.0000 M333 840047 11 1483.0000 p81 p62 275 N p81->p19->p8->p12->p78->p57->p53->p23->p75->p40->p98->p62
11846.0000 M373 607943 7 766.0000 p92 p44 287 N p92->p51->p75->p32->p23->p60->p1->p44
11927.0000 M84 745447 41 9423.0000 p34 p17 142 N p34->p58->p43->p11->p95->p31->p51->p38->p6->p79->p12->p61->p24->p78->p92->p83->p72->p4->p35->p2->p90->p71->p75->p63->p76->p50->p37->p1->p8->p42->p74->p26->p60->p48->p7->p52->p44->p18->p25->p62->p84->p17
11927.0000 M365 795995 4 1093.0000 p26 p33 281 N p26->p4->p19->p39->p33
11988.0000 M384 882334 7 579.0000 p32 p2 290 N p32->p23->p60->p1->p44->p17->p24->p2
12112.0000 M151 610562 24 7611.0000 p17 p15 173 N p17->p1->p73->p42->p46->p70->p71->p94->p76->p86->p62->p10->p5->p85->p82->p28->p13->p67->p25->p98->p21->p40->p89->p48->p15
