# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1057.0000 M17 790517 2 559.0000 p170 p91 290 N p170->p75->p91
1160.0000 M31 948641 2 247.0000 p14 p124 295 N p14->p103->p124
1197.0000 M37 737538 1 105.0000 p184 p96 298 N p184->p96
2619.0000 M16 875016 3 2155.0000 p136 p108 264 N p136->p66->p208->p108
2919.0000 M68 649807 2 902.0000 p49 p168 284 N p49->p104->p168
3526.0000 M14 720934 3 3121.0000 p201 p127 247 N p201->p204->p111->p127
3531.0000 M39 983915 2 2377.0000 p63 p35 260 N p63->p24->p35
3561.0000 M11 562047 2 3241.0000 p155 p229 245 N p155->p156->p229
3689.0000 M56 618175 3 2024.0000 p145 p225 266 N p145->p43->p30->p225
3702.0000 M69 580609 3 1651.0000 p112 p164 272 N p112->p61->p187->p164
3799.0000 M104 930082 3 693.0000 p14 p247 288 N p14->p58->p64->p247
3999.0000 M60 686270 2 2206.0000 p92 p13 263 N p92->p30->p13
4010.0000 M43 596711 2 2729.0000 p93 p55 254 N p93->p111->p55
4575.0000 M79 884910 2 2221.0000 p106 p138 262 N p106->p188->p138
4985.0000 M159 849092 2 264.0000 p102 p101 295 N p102->p150->p101
5101.0000 M160 876289 1 352.0000 p127 p187 294 N p127->p187
5418.0000 M55 942166 3 3780.0000 p209 p235 237 N p209->p11->p113->p235
5426.0000 M46 702628 2 4048.0000 p127 p37 232 N p127->p68->p37
5663.0000 M25 982211 1 4933.0000 p166 p89 217 N p166->p89
5703.0000 M132 655095 3 1780.0000 p22 p164 270 N p22->p182->p143->p164
5781.0000 M8 913877 3 5548.0000 p60 p165 207 N p60->p218->p39->p165
5994.0000 M172 809508 2 887.0000 p182 p201 285 N p182->p111->p201
6189.0000 M50 675185 2 4701.0000 p57 p236 221 N p57->p47->p236
6279.0000 M188 875548 2 696.0000 p226 p128 288 N p226->p228->p128
6280.0000 M98 727857 3 3350.0000 p129 p202 244 N p129->p119->p190->p202
6556.0000 M7 612010 2 6353.0000 p225 p162 194 N p225->p218->p162
6739.0000 M203 799751 1 701.0000 p156 p154 288 N p156->p154
6928.0000 M183 951280 3 1488.0000 p87 p143 275 N p87->p187->p117->p143
6961.0000 M94 655764 2 4149.0000 p48 p86 230 N p48->p97->p86
7061.0000 M200 878362 2 1109.0000 p224 p107 281 N p224->p165->p107
7107.0000 M67 922010 2 5117.0000 p140 p215 214 N p140->p135->p215
7210.0000 M139 592046 3 3083.0000 p101 p79 248 N p101->p43->p213->p79
7469.0000 M153 564908 2 2934.0000 p89 p77 251 N p89->p221->p77
7481.0000 M64 679024 2 5574.0000 p148 p154 207 N p148->p79->p154
7512.0000 M179 767122 1 2186.0000 p86 p141 263 N p86->p141
7593.0000 M195 737647 1 1799.0000 p38 p239 270 N p38->p239
7626.0000 M170 667481 3 2580.0000 p32 p89 257 N p32->p78->p51->p89
7866.0000 M202 769146 1 1861.0000 p9 p97 268 N p9->p97
8063.0000 M231 717579 2 1204.0000 p29 p143 279 N p29->p242->p143
8128.0000 M20 773543 2 7546.0000 p14 p171 174 N p14->p226->p171
8215.0000 M207 923599 3 2064.0000 p155 p130 265 N p155->p205->p108->p130
8231.0000 M81 660867 3 5819.0000 p30 p126 203 N p30->p92->p54->p126
8283.0000 M32 531670 2 7338.0000 p150 p154 177 N p150->p222->p154
8313.0000 M48 605393 1 6878.0000 p29 p112 185 N p29->p112
8554.0000 M217 918433 3 2116.0000 p69 p224 264 N p69->p32->p138->p224
8629.0000 M226 990073 3 1917.0000 p188 p245 268 N p188->p246->p102->p245
8936.0000 M178 890709 2 3639.0000 p43 p214 239 N p43->p222->p214
9048.0000 M145 969956 3 4743.0000 p192 p135 220 N p192->p240->p204->p135
9058.0000 M147 592991 2 4695.0000 p117 p142 221 N p117->p111->p142
9065.0000 M156 714999 1 4439.0000 p208 p237 226 N p208->p237
9077.0000 M235 503057 2 2104.0000 p96 p121 264 N p96->p222->p121
