# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
916.0000 M26 546679 2 159.0000 p31 p227 297 N p31->p107->p227
1370.0000 M27 707738 1 585.0000 p143 p137 290 N p143->p137
1448.0000 M16 875016 2 984.0000 p136 p108 283 N p136->p30->p108
2673.0000 M55 942166 1 1035.0000 p209 p235 282 N p209->p235
3117.0000 M83 619743 3 648.0000 p111 p2 289 N p111->p216->p18->p2
3657.0000 M51 837117 2 2144.0000 p226 p16 264 N p226->p195->p16
4034.0000 M89 616020 2 1382.0000 p100 p104 276 N p100->p108->p104
4337.0000 M82 985912 1 1895.0000 p87 p128 268 N p87->p128
4349.0000 M9 587686 2 4084.0000 p126 p104 231 N p126->p205->p104
4459.0000 M49 631448 3 2999.0000 p14 p139 250 N p14->p230->p98->p139
4751.0000 M13 693107 3 4372.0000 p26 p201 227 N p26->p223->p139->p201
4896.0000 M10 863541 2 4605.0000 p244 p29 223 N p244->p10->p29
5013.0000 M42 889225 3 3764.0000 p147 p51 237 N p147->p101->p70->p51
5218.0000 M138 650867 1 1120.0000 p107 p89 281 N p107->p89
5352.0000 M163 957322 2 510.0000 p115 p182 291 N p115->p74->p182
5672.0000 M53 784336 3 4098.0000 p55 p209 231 N p55->p65->p206->p209
5785.0000 M46 702628 2 4407.0000 p127 p37 226 N p127->p132->p37
5797.0000 M81 660867 3 3385.0000 p30 p126 243 N p30->p108->p21->p126
5815.0000 M61 640531 2 3997.0000 p225 p123 233 N p225->p232->p123
5902.0000 M139 592046 2 1775.0000 p101 p79 270 N p101->p103->p79
5931.0000 M182 706440 2 519.0000 p72 p155 291 N p72->p182->p155
5952.0000 M50 675185 3 4464.0000 p57 p236 225 N p57->p36->p93->p236
5993.0000 M176 579901 2 759.0000 p1 p243 287 N p1->p147->p243
6116.0000 M91 920835 2 3400.0000 p196 p146 243 N p196->p124->p146
6229.0000 M122 656381 3 2596.0000 p8 p42 256 N p8->p52->p114->p42
6553.0000 M52 641881 2 5011.0000 p9 p196 216 N p9->p225->p196
6690.0000 M98 727857 1 3760.0000 p129 p202 237 N p129->p202
6796.0000 M172 809508 2 1689.0000 p182 p201 271 N p182->p20->p201
6846.0000 M170 667481 1 1800.0000 p32 p89 270 N p32->p89
6958.0000 M29 639593 2 6106.0000 p196 p151 198 N p196->p25->p151
6975.0000 M210 524864 1 741.0000 p59 p221 287 N p59->p221
7017.0000 M101 827479 2 4003.0000 p204 p19 233 N p204->p126->p19
7092.0000 M196 776404 2 1264.0000 p20 p115 278 N p20->p72->p115
7100.0000 M56 618175 2 5435.0000 p145 p225 209 N p145->p133->p225
7117.0000 M174 952886 2 1946.0000 p12 p225 267 N p12->p142->p225
7401.0000 M237 705144 1 367.0000 p154 p183 293 N p154->p183
7780.0000 M73 817551 2 5606.0000 p60 p155 206 N p60->p201->p155
7799.0000 M206 584973 1 1677.0000 p45 p234 272 N p45->p234
7999.0000 M115 753632 3 4572.0000 p239 p182 223 N p239->p100->p169->p182
8009.0000 M192 803181 2 2300.0000 p146 p186 261 N p146->p166->p186
8161.0000 M235 503057 2 1188.0000 p96 p121 280 N p96->p22->p121
8207.0000 M65 628836 3 6271.0000 p108 p152 195 N p108->p30->p100->p152
8302.0000 M175 750628 3 3098.0000 p220 p187 248 N p220->p145->p227->p187
8306.0000 M160 876289 2 3557.0000 p127 p187 240 N p127->p227->p187
8312.0000 M41 838158 2 7096.0000 p141 p208 181 N p141->p204->p208
8402.0000 M215 782491 3 2016.0000 p63 p242 266 N p63->p177->p170->p242
8409.0000 M230 918174 2 1582.0000 p184 p220 273 N p184->p63->p220
8617.0000 M240 508487 2 1485.0000 p115 p230 275 N p115->p223->p230
8658.0000 M150 698615 3 4214.0000 p130 p141 229 N p130->p3->p134->p141
8677.0000 M124 702195 2 4983.0000 p37 p183 216 N p37->p198->p183
8710.0000 M284 971618 2 308.0000 p229 p117 294 N p229->p182->p117
8863.0000 M233 908572 3 1945.0000 p6 p176 267 N p6->p182->p92->p176
8942.0000 M125 717958 1 5216.0000 p93 p153 213 N p93->p153
9210.0000 M193 821267 2 3473.0000 p3 p6 242 N p3->p232->p6
9335.0000 M249 944555 2 1934.0000 p74 p182 267 N p74->p10->p182
9393.0000 M185 502540 2 3898.0000 p144 p43 235 N p144->p203->p43
9397.0000 M59 720977 2 7638.0000 p56 p85 172 N p56->p128->p85
9536.0000 M117 588091 2 6050.0000 p118 p71 199 N p118->p232->p71
9855.0000 M205 831486 2 3760.0000 p3 p157 237 N p3->p241->p157
9914.0000 M180 766653 2 4554.0000 p161 p219 224 N p161->p203->p219
10076.0000 M262 924477 2 2294.0000 p230 p48 261 N p230->p67->p48
10222.0000 M121 987656 2 6614.0000 p103 p238 189 N p103->p101->p238
10266.0000 M263 894847 2 2457.0000 p111 p141 259 N p111->p4->p141
10357.0000 M243 857445 1 3142.0000 p172 p78 247 N p172->p78
10368.0000 M106 967044 2 7211.0000 p153 p122 179 N p153->p38->p122
10426.0000 M202 769146 2 4421.0000 p9 p97 226 N p9->p248->p97
10456.0000 M287 866307 3 1962.0000 p154 p183 267 N p154->p40->p82->p183
10486.0000 M168 716045 2 5499.0000 p88 p101 208 N p88->p80->p101
10488.0000 M247 562721 1 3143.0000 p13 p7 247 N p13->p7
10527.0000 M25 982211 2 9797.0000 p166 p89 136 N p166->p113->p89
10592.0000 M299 574264 2 1740.0000 p143 p210 271 N p143->p182->p210
10594.0000 M140 743196 2 6438.0000 p155 p18 192 N p155->p99->p18
10696.0000 M324 773182 2 1099.0000 p89 p105 281 N p89->p86->p105
10851.0000 M24 559729 2 10153.0000 p94 p54 130 N p94->p61->p54
11039.0000 M373 605489 1 23.0000 p233 p71 299 N p233->p71
11069.0000 M333 787137 3 1213.0000 p215 p115 279 N p215->p130->p126->p115
11184.0000 M314 513483 1 1876.0000 p89 p75 268 N p89->p75
11226.0000 M164 525429 3 6359.0000 p124 p1 194 N p124->p12->p142->p1
11279.0000 M19 580040 2 10722.0000 p95 p187 121 N p95->p144->p187
11306.0000 M359 891657 1 697.0000 p51 p113 288 N p51->p113
11587.0000 M363 533739 2 859.0000 p234 p114 285 N p234->p243->p114
11749.0000 M141 518416 2 7566.0000 p39 p169 173 N p39->p2->p169
11803.0000 M311 781422 2 2586.0000 p233 p132 256 N p233->p94->p132
