# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
906.0000 M11 562047 53 586.0000 p103 p214 290 N p103->p174->p254->p493->p328->p461->p19->p293->p361->p443->p212->p192->p38->p179->p173->p196->p308->p347->p264->p69->p457->p422->p393->p5->p428->p255->p386->p60->p230->p494->p458->p190->p233->p126->p271->p395->p490->p227->p54->p203->p321->p499->p88->p154->p24->p421->p281->p306->p240->p465->p29->p30->p8->p214
1334.0000 M28 627290 19 516.0000 p319 p41 291 N p319->p201->p62->p404->p410->p363->p351->p200->p497->p358->p193->p494->p464->p450->p393->p15->p271->p342->p5->p41
1409.0000 M35 998232 31 374.0000 p175 p315 293 N p175->p56->p332->p495->p146->p446->p159->p341->p207->p355->p268->p210->p453->p162->p250->p468->p438->p483->p287->p223->p236->p333->p263->p40->p152->p55->p144->p358->p270->p425->p336->p315
1435.0000 M38 698725 14 314.0000 p111 p62 294 N p111->p283->p135->p212->p261->p432->p408->p454->p395->p396->p279->p374->p117->p418->p62
2049.0000 M40 572441 47 865.0000 p88 p75 285 N p88->p460->p356->p127->p332->p256->p291->p244->p18->p449->p438->p207->p298->p379->p263->p152->p216->p131->p46->p159->p358->p250->p194->p287->p233->p84->p200->p360->p458->p269->p315->p354->p132->p251->p180->p478->p450->p401->p394->p346->p341->p402->p363->p39->p193->p65->p237->p75
2434.0000 M59 562758 21 665.0000 p354 p359 288 N p354->p39->p100->p180->p311->p173->p334->p267->p122->p438->p363->p129->p340->p237->p174->p35->p332->p249->p481->p215->p99->p359
2687.0000 M12 545086 15 2342.0000 p459 p154 260 N p459->p122->p312->p208->p170->p370->p47->p366->p77->p172->p234->p182->p211->p140->p119->p154
2703.0000 M10 863541 49 2412.0000 p96 p66 259 N p96->p81->p368->p309->p182->p79->p74->p171->p450->p138->p200->p167->p273->p466->p486->p111->p371->p319->p433->p410->p351->p389->p358->p404->p90->p313->p303->p382->p25->p456->p294->p139->p295->p338->p281->p459->p445->p191->p230->p362->p439->p206->p114->p147->p337->p176->p246->p403->p288->p66
2907.0000 M41 838158 136 1691.0000 p162 p296 271 N p162->p207->p159->p453->p14->p483->p468->p250->p223->p438->p40->p236->p287->p144->p55->p263->p152->p270->p336->p425->p333->p358->p337->p315->p127->p200->p275->p360->p490->p180->p354->p114->p215->p149->p450->p449->p129->p334->p130->p326->p402->p256->p183->p488->p7->p131->p158->p233->p122->p216->p193->p394->p84->p70->p65->p346->p46->p363->p458->p76->p132->p269->p36->p237->p194->p478->p35->p15->p262->p400->p249->p427->p304->p181->p209->p219->p401->p222->p251->p374->p160->p100->p201->p341->p297->p408->p101->p39->p205->p286->p463->p245->p294->p279->p493->p325->p300->p351->p448->p54->p120->p436->p75->p485->p376->p230->p143->p428->p164->p97->p338->p139->p489->p57->p393->p89->p310->p365->p479->p396->p481->p299->p281->p264->p49->p88->p473->p105->p454->p112->p153->p244->p335->p267->p482->p352->p296
2965.0000 M80 731176 16 587.0000 p305 p52 290 N p305->p214->p277->p411->p276->p148->p95->p445->p182->p234->p114->p131->p3->p2->p98->p274->p52
