# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2851.0000 M79 884910 1 497.0000 p106 p138 291 N p106->p138
2985.0000 M67 922010 4 995.0000 p140 p215 283 N p140->p220->p78->p139->p215
2987.0000 M37 737538 7 1895.0000 p184 p96 268 N p184->p53->p249->p108->p86->p62->p60->p96
3193.0000 M95 563385 2 351.0000 p241 p55 294 N p241->p177->p55
3261.0000 M84 745447 2 767.0000 p4 p83 287 N p4->p189->p83
4338.0000 M136 846612 3 298.0000 p120 p37 295 N p120->p225->p85->p37
4762.0000 M70 766484 14 2679.0000 p146 p24 255 N p146->p161->p95->p170->p148->p200->p119->p221->p38->p242->p227->p86->p51->p126->p24
5852.0000 M112 952005 13 2508.0000 p199 p88 258 N p199->p108->p219->p212->p82->p129->p221->p161->p200->p86->p170->p95->p130->p88
6398.0000 M215 782491 1 12.0000 p63 p242 299 N p63->p242
7154.0000 M23 555510 25 6485.0000 p207 p111 191 N p207->p151->p158->p125->p176->p7->p210->p57->p100->p59->p235->p36->p69->p124->p87->p182->p231->p246->p98->p43->p5->p244->p141->p198->p178->p111
7328.0000 M187 827135 11 1776.0000 p24 p242 270 N p24->p34->p121->p50->p33->p51->p96->p123->p60->p167->p90->p242
7334.0000 M199 567634 8 1413.0000 p72 p109 276 N p72->p197->p212->p173->p82->p174->p148->p11->p109
7855.0000 M137 650680 18 3790.0000 p222 p64 236 N p222->p114->p219->p139->p197->p119->p168->p140->p173->p167->p171->p188->p202->p91->p243->p6->p192->p152->p64
8181.0000 M257 731000 3 541.0000 p70 p117 290 N p70->p116->p97->p117
8339.0000 M230 918174 6 1512.0000 p184 p220 274 N p184->p113->p16->p44->p78->p143->p220
8500.0000 M111 674532 15 5189.0000 p118 p120 213 N p118->p54->p22->p232->p48->p236->p138->p195->p106->p112->p84->p196->p87->p20->p37->p120
9466.0000 M254 803308 8 1920.0000 p180 p154 268 N p180->p75->p32->p165->p107->p157->p214->p46->p154
10481.0000 M17 790517 42 9983.0000 p170 p91 133 N p170->p30->p222->p143->p212->p159->p215->p130->p52->p109->p56->p31->p103->p10->p28->p129->p199->p35->p68->p19->p108->p53->p93->p237->p113->p223->p168->p11->p187->p66->p240->p119->p177->p174->p193->p74->p5->p228->p124->p84->p156->p43->p91
10504.0000 M131 516636 11 6606.0000 p118 p120 189 N p118->p232->p84->p147->p151->p2->p5->p101->p30->p87->p229->p120
10550.0000 M130 856906 22 6685.0000 p153 p138 188 N p153->p8->p244->p196->p125->p246->p132->p87->p142->p124->p229->p36->p144->p10->p101->p77->p105->p57->p232->p30->p2->p120->p138
10927.0000 M287 866307 10 2433.0000 p154 p183 259 N p154->p39->p46->p214->p116->p149->p136->p157->p97->p75->p183
11177.0000 M353 899662 5 748.0000 p16 p41 287 N p16->p238->p205->p45->p44->p41
11264.0000 M235 503057 11 4291.0000 p96 p121 228 N p96->p221->p163->p234->p88->p164->p227->p34->p23->p209->p220->p121
