# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1148.0000 M11 562047 1 828.0000 p155 p229 286 N p155->p229
1175.0000 M33 729461 1 199.0000 p157 p240 296 N p157->p240
1328.0000 M25 982211 1 598.0000 p166 p89 290 N p166->p89
1583.0000 M48 605393 1 148.0000 p29 p112 297 N p29->p112
1871.0000 M22 854050 1 1231.0000 p207 p144 279 N p207->p144
2477.0000 M17 790517 1 1979.0000 p170 p91 267 N p170->p91
2503.0000 M72 625366 1 359.0000 p19 p69 294 N p19->p69
2669.0000 M80 626408 1 290.0000 p30 p245 295 N p30->p245
2752.0000 M19 580040 1 2195.0000 p95 p187 263 N p95->p187
3171.0000 M40 572441 1 1987.0000 p104 p220 266 N p104->p220
3175.0000 M76 892737 1 913.0000 p220 p104 284 N p220->p104
3454.0000 M88 607095 1 835.0000 p121 p115 286 N p121->p115
3482.0000 M39 983915 1 2328.0000 p63 p35 261 N p63->p35
3896.0000 M126 898385 1 138.0000 p34 p148 297 N p34->p148
3930.0000 M127 975887 1 147.0000 p61 p123 297 N p61->p123
4061.0000 M24 559729 1 3363.0000 p94 p54 243 N p94->p54
4064.0000 M38 698725 1 2943.0000 p198 p52 250 N p198->p52
4455.0000 M130 856906 1 590.0000 p153 p138 290 N p153->p138
4518.0000 M121 987656 1 910.0000 p103 p238 284 N p103->p238
4571.0000 M142 541080 1 361.0000 p237 p224 293 N p237->p224
4794.0000 M93 592981 1 2013.0000 p74 p8 266 N p74->p8
4933.0000 M41 838158 1 3717.0000 p141 p208 238 N p141->p208
5130.0000 M45 506581 1 3785.0000 p138 p26 236 N p138->p26
5341.0000 M84 745447 1 2847.0000 p4 p83 252 N p4->p83
5357.0000 M171 900332 1 280.0000 p30 p87 295 N p30->p87
5421.0000 M47 940661 1 4018.0000 p245 p63 233 N p245->p63
5820.0000 M54 560634 1 4214.0000 p69 p213 229 N p69->p213
5914.0000 M81 660867 1 3502.0000 p30 p126 241 N p30->p126
5961.0000 M44 568074 1 4648.0000 p42 p17 222 N p42->p17
6106.0000 M201 902705 1 127.0000 p186 p0 297 N p186->p0
6112.0000 M194 875828 1 344.0000 p229 p180 294 N p229->p180
6134.0000 M195 737647 1 340.0000 p38 p239 294 N p38->p239
6139.0000 M115 753632 1 2712.0000 p239 p182 254 N p239->p182
6255.0000 M206 584973 1 133.0000 p45 p234 297 N p45->p234
6366.0000 M67 922010 1 4376.0000 p140 p215 227 N p140->p215
6384.0000 M214 723116 1 28.0000 p180 p235 299 N p180->p235
6579.0000 M149 795095 1 2161.0000 p234 p210 263 N p234->p210
6649.0000 M66 762094 1 4684.0000 p137 p10 221 N p137->p10
