# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1562.0000 M35 998232 3 527.0000 p81 p92 291 N p81->p95->p11->p92
1735.0000 M56 782957 2 58.0000 p3 p7 299 N p3->p51->p7
2084.0000 M53 883685 2 498.0000 p17 p79 291 N p17->p26->p79
2110.0000 M15 991397 5 1679.0000 p43 p98 272 N p43->p66->p57->p97->p37->p98
2791.0000 M11 562047 9 2471.0000 p26 p79 258 N p26->p70->p25->p34->p83->p45->p91->p77->p42->p79
3045.0000 M86 667043 1 478.0000 p0 p62 292 N p0->p62
4790.0000 M19 580040 9 4233.0000 p53 p79 229 N p53->p54->p67->p42->p17->p91->p23->p40->p34->p79
5106.0000 M40 572441 6 3922.0000 p47 p64 234 N p47->p67->p65->p16->p54->p6->p64
5184.0000 M23 555510 8 4515.0000 p45 p78 224 N p45->p61->p23->p8->p66->p81->p65->p90->p78
5349.0000 M45 506581 7 4004.0000 p69 p11 233 N p69->p19->p86->p30->p1->p7->p94->p11
5497.0000 M118 682174 4 1968.0000 p37 p57 267 N p37->p20->p82->p43->p57
5595.0000 M84 745447 4 3091.0000 p34 p17 248 N p34->p40->p63->p83->p17
6198.0000 M193 821267 2 449.0000 p51 p6 292 N p51->p64->p6
6768.0000 M196 776404 2 928.0000 p50 p52 284 N p50->p33->p52
6973.0000 M230 670367 2 139.0000 p70 p66 297 N p70->p8->p66
7357.0000 M43 596711 7 6076.0000 p18 p22 198 N p18->p86->p3->p89->p15->p61->p53->p22
7512.0000 M218 590908 5 1033.0000 p62 p23 282 N p62->p66->p70->p36->p8->p23
7904.0000 M256 678857 1 287.0000 p29 p60 295 N p29->p60
7967.0000 M33 729461 13 6991.0000 p25 p18 183 N p25->p34->p83->p45->p91->p77->p42->p79->p23->p40->p63->p6->p51->p18
8745.0000 M136 522000 3 4685.0000 p61 p3 221 N p61->p18->p16->p3
9673.0000 M16 875016 5 9209.0000 p73 p0 146 N p73->p44->p62->p48->p88->p0
9681.0000 M148 689890 7 5264.0000 p20 p13 212 N p20->p82->p43->p57->p56->p98->p27->p13
10648.0000 M322 771889 1 1112.0000 p28 p29 281 N p28->p29
