# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1260.0000 M13 693107 3 881.0000 p26 p201 285 N p26->p82->p208->p201
1423.0000 M9 587686 2 1158.0000 p126 p104 280 N p126->p79->p104
1466.0000 M16 875016 3 1002.0000 p136 p108 283 N p136->p195->p222->p108
1505.0000 M41 838158 1 289.0000 p141 p208 295 N p141->p208
2013.0000 M12 545086 3 1668.0000 p231 p82 272 N p231->p133->p63->p82
2033.0000 M25 982211 2 1303.0000 p166 p89 278 N p166->p77->p89
2105.0000 M28 627290 3 1287.0000 p11 p210 278 N p11->p64->p135->p210
2121.0000 M10 863541 2 1830.0000 p244 p29 269 N p244->p237->p29
2395.0000 M11 562047 1 2075.0000 p155 p229 265 N p155->p229
2495.0000 M26 546679 2 1738.0000 p31 p227 271 N p31->p195->p227
2718.0000 M17 790517 1 2220.0000 p170 p91 263 N p170->p91
2755.0000 M49 631448 3 1295.0000 p14 p139 278 N p14->p47->p107->p139
2796.0000 M20 773543 3 2214.0000 p14 p171 263 N p14->p145->p166->p171
2827.0000 M24 559729 3 2129.0000 p94 p54 264 N p94->p238->p106->p54
2842.0000 M27 707738 2 2057.0000 p143 p137 265 N p143->p149->p137
2867.0000 M35 998232 1 1832.0000 p219 p83 269 N p219->p83
2944.0000 M70 766484 1 861.0000 p146 p24 285 N p146->p24
2946.0000 M23 555510 1 2277.0000 p207 p111 262 N p207->p111
2954.0000 M87 990325 1 369.0000 p58 p55 293 N p58->p55
3105.0000 M54 560634 2 1499.0000 p69 p213 275 N p69->p232->p213
3129.0000 M69 580609 2 1078.0000 p112 p164 282 N p112->p144->p164
3168.0000 M57 905197 2 1470.0000 p84 p10 275 N p84->p163->p10
3240.0000 M81 660867 1 828.0000 p30 p126 286 N p30->p126
3240.0000 M66 762094 3 1275.0000 p137 p10 278 N p137->p237->p29->p10
3259.0000 M93 592981 2 478.0000 p74 p8 292 N p74->p239->p8
3281.0000 M94 655764 3 469.0000 p48 p86 292 N p48->p7->p248->p86
3438.0000 M44 568074 3 2125.0000 p42 p17 264 N p42->p90->p30->p17
3518.0000 M45 506581 3 2173.0000 p138 p26 263 N p138->p130->p81->p26
3646.0000 M91 920835 3 930.0000 p196 p146 284 N p196->p169->p241->p146
3723.0000 M31 948641 3 2810.0000 p14 p124 253 N p14->p145->p166->p124
3807.0000 M46 702628 2 2429.0000 p127 p37 259 N p127->p0->p37
3816.0000 M60 686270 1 2023.0000 p92 p13 266 N p92->p13
3885.0000 M130 856906 1 20.0000 p153 p138 299 N p153->p138
