# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1549.0000 M32 531670 1 604.0000 p150 p154 289 N p150->p154
1881.0000 M15 991397 1 1450.0000 p226 p137 275 N p226->p137
2101.0000 M26 546679 1 1344.0000 p31 p227 277 N p31->p227
2274.0000 M23 555510 1 1605.0000 p207 p111 273 N p207->p111
2704.0000 M35 998232 1 1669.0000 p219 p83 272 N p219->p83
3931.0000 M71 769870 1 1815.0000 p137 p243 269 N p137->p243
4056.0000 M47 940661 1 2653.0000 p245 p63 255 N p245->p63
5035.0000 M28 627290 1 4217.0000 p11 p210 229 N p11->p210
5870.0000 M144 823113 1 1597.0000 p194 p191 273 N p194->p191
6045.0000 M180 766653 1 685.0000 p161 p219 288 N p161->p219
6259.0000 M85 821486 1 3734.0000 p73 p236 237 N p73->p236
7100.0000 M177 669688 1 1836.0000 p129 p4 269 N p129->p4
7151.0000 M83 619743 1 4682.0000 p111 p2 221 N p111->p2
7621.0000 M122 656381 1 3988.0000 p8 p42 233 N p8->p42
7629.0000 M236 844026 1 622.0000 p201 p76 289 N p201->p76
8225.0000 M142 541080 1 4015.0000 p237 p224 233 N p237->p224
8371.0000 M238 626897 1 1307.0000 p203 p181 278 N p203->p181
8674.0000 M179 767122 1 3348.0000 p86 p141 244 N p86->p141
8699.0000 M95 563385 1 5857.0000 p241 p55 202 N p241->p55
9119.0000 M52 641881 1 7577.0000 p9 p196 173 N p9->p196
9169.0000 M36 612761 1 8109.0000 p77 p82 164 N p77->p82
9237.0000 M21 519301 1 8628.0000 p84 p138 156 N p84->p138
9250.0000 M80 626408 1 6871.0000 p30 p245 185 N p30->p245
9383.0000 M186 648681 1 3858.0000 p157 p53 235 N p157->p53
9493.0000 M281 841633 1 1172.0000 p18 p112 280 N p18->p112
9745.0000 M57 905197 1 8047.0000 p84 p10 165 N p84->p10
9827.0000 M38 698725 1 8706.0000 p198 p52 154 N p198->p52
9943.0000 M221 948206 1 3382.0000 p168 p189 243 N p168->p189
10057.0000 M128 883370 1 6249.0000 p61 p115 195 N p61->p115
10877.0000 M109 922600 1 7624.0000 p11 p189 172 N p11->p189
11009.0000 M43 596711 1 9728.0000 p93 p55 137 N p93->p55
11052.0000 M329 940364 1 1307.0000 p18 p122 278 N p18->p122
11195.0000 M364 768742 1 435.0000 p140 p100 292 N p140->p100
11411.0000 M152 744252 1 6910.0000 p22 p236 184 N p22->p236
11664.0000 M351 761437 1 1290.0000 p216 p10 278 N p216->p10
11982.0000 M243 857445 1 4767.0000 p172 p78 220 N p172->p78
12082.0000 M341 721375 1 1998.0000 p12 p9 266 N p12->p9
12142.0000 M208 501446 1 5965.0000 p100 p124 200 N p100->p124
12383.0000 M378 695064 1 1219.0000 p214 p65 279 N p214->p65
12741.0000 M369 685526 1 1840.0000 p165 p82 269 N p165->p82
13302.0000 M12 545086 1 12957.0000 p231 p82 84 N p231->p82
13458.0000 M367 783993 1 2618.0000 p155 p206 256 N p155->p206
13516.0000 M108 530235 1 10295.0000 p223 p160 128 N p223->p160
13628.0000 M225 750939 1 6941.0000 p167 p105 184 N p167->p105
13903.0000 M233 908572 1 6985.0000 p6 p176 183 N p6->p176
13985.0000 M361 836580 1 3314.0000 p165 p217 244 N p165->p217
14010.0000 M402 937943 1 2142.0000 p176 p240 264 N p176->p240
14119.0000 M205 831486 1 8024.0000 p3 p157 166 N p3->p157
14390.0000 M120 832182 1 10811.0000 p217 p176 119 N p217->p176
14489.0000 M173 664855 1 9349.0000 p22 p15 144 N p22->p15
14528.0000 M129 772566 1 10690.0000 p120 p175 121 N p120->p175
14743.0000 M187 827135 1 9191.0000 p24 p242 146 N p24->p242
15087.0000 M146 965963 1 10757.0000 p105 p215 120 N p105->p215
15151.0000 M97 595414 1 12250.0000 p234 p189 95 N p234->p189
15580.0000 M386 841814 1 4171.0000 p129 p113 230 N p129->p113
15670.0000 M189 574913 1 10057.0000 p228 p95 132 N p228->p95
15732.0000 M416 740646 1 3448.0000 p152 p158 242 N p152->p158
15830.0000 M61 640531 1 14012.0000 p225 p123 66 N p225->p123
15854.0000 M366 533454 1 5041.0000 p218 p15 215 N p218->p15
15995.0000 M466 993667 1 2240.0000 p181 p21 262 N p181->p21
16256.0000 M239 580423 1 9158.0000 p87 p109 147 N p87->p109
16262.0000 M59 720977 1 14503.0000 p56 p85 58 N p56->p85
16541.0000 M457 709983 1 3043.0000 p209 p92 249 N p209->p92
16631.0000 M373 605489 1 5615.0000 p233 p71 206 N p233->p71
16748.0000 M124 702195 1 13054.0000 p37 p183 82 N p37->p183
16786.0000 M288 997845 1 8265.0000 p187 p78 162 N p187->p78
16961.0000 M487 951592 1 2607.0000 p135 p128 256 N p135->p128
17142.0000 M165 591118 1 12247.0000 p24 p168 95 N p24->p168
17719.0000 M472 627850 1 3790.0000 p72 p59 236 N p72->p59
17828.0000 M148 698709 1 13435.0000 p180 p62 76 N p180->p62
17830.0000 M452 803011 1 4469.0000 p17 p19 225 N p17->p19
17904.0000 M234 915445 1 10960.0000 p149 p17 117 N p149->p17
18156.0000 M249 944555 1 10755.0000 p74 p182 120 N p74->p182
18275.0000 M474 666274 1 4290.0000 p171 p7 228 N p171->p7
18298.0000 M290 802435 1 9716.0000 p11 p166 138 N p11->p166
18347.0000 M502 577022 1 3551.0000 p185 p74 240 N p185->p74
18774.0000 M123 660979 1 15109.0000 p168 p73 48 N p168->p73
18949.0000 M558 957312 1 2496.0000 p225 p134 258 N p225->p134
18961.0000 M294 948406 1 10267.0000 p239 p240 128 N p239->p240
19114.0000 M254 803308 1 11568.0000 p180 p154 107 N p180->p154
19125.0000 M292 797390 1 10483.0000 p151 p247 125 N p151->p247
19553.0000 M115 753632 1 16126.0000 p239 p182 31 N p239->p182
19589.0000 M76 892737 1 17327.0000 p220 p104 11 N p220->p104
19652.0000 M244 775082 1 12403.0000 p162 p241 93 N p162->p241
19941.0000 M284 971618 1 11539.0000 p229 p117 107 N p229->p117
